video_id,trending_date,likes,log_likes,views,dislikes,comment_count,days_to_trend,views_cap,dislikes_cap,comment_count_cap,days_to_trend_cap,log_views,log_dislikes,log_comments,log_days_to_trend,dislike_view_ratio,comment_view_ratio,title_length,n_tags,first_trend,desc_faltante,category_name,cat_grupo,catgrupo_MedioBajo,catgrupo_MedioAlto,catgrupo_Alto,comments_disabled,ratings_disabled
3RlbqOl_4NA,2017-12-22,10410,9.250618218474752,892472,1438,4573,3,892472.0,1438.0,4573.0,3,13.701751540077487,7.271703706887368,8.428143374582726,1.3862943611198906,0.0016112550309701592,0.005123970275818177,68,12,False,False,News & Politics,Bajo,0,0,0,False,False
uFDPLyAWpVg,2017-12-22,3367,8.122074375362217,56860,20,175,1,56860.0,20.0,175.0,1,10.948364972106267,3.044522437723423,5.170483995038151,0.6931471805599453,0.00035174111853675694,0.0030777347871966234,43,42,True,False,Sports,MedioBajo,1,0,0,False,False
_lUiJsnGXh8,2017-12-22,38021,10.545920218551572,1464745,1057,4242,3,1464745.0,1057.0,4242.0,3,14.197192406561866,6.964135612418245,8.353025845202325,1.3862943611198906,0.0007216273139693258,0.002896067233545771,25,26,False,False,Film & Animation,MedioAlto,0,1,0,False,False
iZpxzfMkVzM,2017-12-22,13233,9.490544554572004,269185,271,1522,2,269185.0,271.0,1522.0,2,12.503157869456818,5.605802066295998,7.328437352895162,1.0986122886681098,0.0010067425748091462,0.005654104054832179,53,22,False,False,Travel & Events,MedioBajo,1,0,0,False,False
6CPUUjAlXrs,2017-12-22,429,6.063785208687608,44295,13,91,1,44295.0,13.0,91.0,1,10.698649658502804,2.6390573296152584,4.5217885770490405,0.6931471805599453,0.00029348684953154985,0.0020544079467208487,49,10,True,False,Entertainment,MedioAlto,0,1,0,False,False
7VC4zX1vDE4,2017-12-22,24335,10.099712014499074,315195,547,2964,2,315195.0,547.0,2964.0,2,12.660949946530009,6.306275286948016,7.994632311431825,1.0986122886681098,0.0017354336204571774,0.009403702469899586,34,20,False,False,Entertainment,MedioAlto,0,1,0,False,False
yh1NAMi2oLg,2017-12-22,944,6.851184927493743,31088,26,93,2,31088.0,26.0,93.0,2,10.344609337852328,3.295836866004329,4.543294782270004,1.0986122886681098,0.0008363355635615028,0.002991507977354606,17,11,True,False,Travel & Events,MedioBajo,1,0,0,False,False
4ZuR8JK0N_I,2017-12-22,33,3.5263605246161616,2621,8,18,1,4205.4400000000005,8.0,18.0,1,8.344371963249536,2.1972245773362196,2.9444389791664403,0.6931471805599453,0.0019022979759549534,0.004280170445898645,53,7,True,False,News & Politics,Bajo,0,0,0,False,False
quouML5-UZI,2017-12-22,18321,9.815857802575154,306963,384,1939,2,306963.0,384.0,1939.0,2,12.634485755849743,5.953243334287785,7.570443252057374,1.0986122886681098,0.001250965100028342,0.006316722210820197,44,9,True,False,Science & Technology,MedioAlto,0,1,0,False,False
alRtHXnZMOI,2017-12-22,545,6.302618975744905,20646,23,36,2,20646.0,23.0,36.0,2,9.93532530938488,3.1780538303479458,3.6109179126442243,1.0986122886681098,0.001114017243049501,0.0017436791630340018,17,16,True,False,Music,Alto,0,0,1,False,False
a2bjPDkFR40,2017-12-22,15905,9.67445167551708,682698,3137,2225,3,682698.0,3137.0,2225.0,3,13.43380933863307,8.051340933292979,7.70796153183549,1.3862943611198906,0.0045950039402488365,0.003259127754878438,20,26,False,False,Entertainment,MedioAlto,0,1,0,False,False
aMQbRpxgFvs,2017-12-22,99783,11.510763128805545,1760011,3339,15395,2,1760011.0,3339.0,15395.0,2,14.380831185172909,8.113726085970747,9.641863014403636,1.0986122886681098,0.00189714723373888,0.008747104421506457,23,16,False,False,Science & Technology,MedioAlto,0,1,0,False,False
_mHSkHjInS4,2017-12-22,42804,10.664410197176586,1950885,695,1623,3,1950885.0,695.0,1623.0,3,14.483794186324506,6.54534966033442,7.392647520721623,1.3862943611198906,0.0003562485743649677,0.0008319301240206368,75,9,False,False,Film & Animation,MedioAlto,0,1,0,False,False
Pymm6cmE9uQ,2017-12-22,22542,10.023179875454133,1682857,538,3501,3,1682857.0,538.0,3501.0,3,14.336004096470132,6.289715570908998,8.161089512845797,1.3862943611198906,0.00031969442442227714,0.0020803906689635544,49,30,False,False,Entertainment,MedioAlto,0,1,0,False,False
ZpMNJbt3QDE,2017-12-22,1401,7.2456550675945355,25610,18,75,2,25610.0,18.0,75.0,2,10.150777225678416,2.9444389791664403,4.330733340286331,1.0986122886681098,0.0007028504490433424,0.0029285435376805937,56,29,True,False,News & Politics,Bajo,0,0,0,False,False
6dlhWPDoifU,2017-12-22,170,5.14166355650266,8585,25,191,1,8585.0,25.0,191.0,1,9.057888248784506,3.258096538021482,5.2574953720277815,0.6931471805599453,0.0029120559114735,0.022248107163657542,47,7,True,False,News & Politics,Bajo,0,0,0,False,False
FKiuTRS5R-4,2017-12-22,584,6.371611847231857,52253,80,975,1,52253.0,80.0,975.0,1,10.863871721920795,4.394449154672439,6.883462586413092,0.6931471805599453,0.0015310125734407593,0.018659215738809257,49,31,True,False,News & Politics,Bajo,0,0,0,False,False
cntsqw7XOF0,2017-12-22,5346,8.584290934948731,79861,174,388,2,79861.0,174.0,388.0,2,11.288055424130318,5.1647859739235145,5.963579343618446,1.0986122886681098,0.002178785640049586,0.004858441542179537,49,28,False,False,Music,Alto,0,0,1,False,False
P-2r8XEuCII,2017-12-22,120677,11.700881120381275,1514274,2725,9851,2,1514274.0,2725.0,9851.0,2,14.230447334530252,7.9105906122564775,9.195429759240428,1.0986122886681098,0.0017995422228737996,0.006505427683497174,53,31,False,False,Comedy,Alto,0,0,1,False,False
RlSzahonkTk,2017-12-22,109579,11.604410155092406,794261,824,6490,2,794261.0,824.0,6490.0,2,13.585168660610641,6.715383386334681,8.778171881033469,1.0986122886681098,0.001037442352073185,0.008171117554557003,51,4,False,False,Music,Alto,0,0,1,False,False
kwvbLx9M6-s,2017-12-22,11976,9.390743422947507,223438,358,1559,3,223438.0,358.0,1559.0,3,12.316893725134642,5.883322388488279,7.352441100243583,1.3862943611198906,0.0016022341768186254,0.006977327043743678,69,25,False,False,People & Blogs,MedioAlto,0,1,0,False,False
NePlddZpNKs,2017-12-22,11578,9.356948391612272,1010286,8786,9515,4,1010286.0,8786.0,9515.0,4,13.825745006867928,9.081028635495842,9.160729871422848,1.6094379124341003,0.008696547314324855,0.009418125164557364,67,3,False,False,Travel & Events,MedioBajo,1,0,0,False,False
Xc675sarBYc,2017-12-22,30288,10.318539889280197,442628,825,5461,2,442628.0,825.0,5461.0,2,13.00048722636857,6.716594773520978,8.60557030203365,1.0986122886681098,0.0018638676269915142,0.012337674073940194,56,31,False,False,Pets & Animals,MedioAlto,0,1,0,False,False
-7AZX5Xtiks,2017-12-22,24447,10.104303691966248,567700,608,1803,3,567700.0,608.0,1803.0,3,13.249350150651013,6.411818267709897,7.4977617006225685,1.3862943611198906,0.0010709881979918971,0.0031759732252950503,28,16,False,False,Comedy,Alto,0,0,1,False,False
Bzu4G8uZs-4,2017-12-22,96709,11.47947208871101,1079026,1018,3258,2,1079026.0,1018.0,3258.0,2,13.8915702670968,6.926577033222725,8.089175678837561,1.0986122886681098,0.0009434434388049963,0.003019389708867071,33,7,False,False,Music,Alto,0,0,1,False,False
nHaBEgkMQVw,2017-12-22,30923,10.339287860440365,299331,373,3377,3,299331.0,373.0,3377.0,3,12.609308604263322,5.924255797414532,8.125039097367745,1.3862943611198906,0.0012461121634578442,0.011281825136721556,33,6,False,False,Howto & Style,MedioAlto,0,1,0,False,False
7kRDYwtE10Y,2017-12-22,14345,9.571226436686379,218011,318,838,3,218011.0,318.0,838.0,3,12.292305386127817,5.765191102784844,6.732210706467206,1.3862943611198906,0.0014586419951286862,0.0038438427418799968,20,16,False,False,People & Blogs,MedioAlto,0,1,0,False,False
p_IwENcMPOA,2017-12-22,57533,10.960131356381735,2983392,1651,2629,4,2983392.0,1651.0,2629.0,4,14.908571801382932,7.409741954080923,7.874739125171811,1.6094379124341003,0.0005533969387864552,0.0008812117214231318,23,6,False,False,Music,Alto,0,0,1,False,False
Y6zucdAzNi4,2017-12-22,1311,7.179307969504034,43352,37,140,3,43352.0,37.0,140.0,3,10.67713118396644,3.6375861597263857,4.948759890378168,1.3862943611198906,0.0008534785015685551,0.0032293781140431813,86,13,False,False,Entertainment,MedioAlto,0,1,0,False,False
0XARMt12oFk,2017-12-22,6160,8.725994381014571,1309600,1676,3822,4,1309600.0,1676.0,3822.0,4,14.085233068630707,7.424761761823209,8.248790733696413,1.6094379124341003,0.0012797800855222968,0.0029184483811850945,85,32,False,False,News & Politics,Bajo,0,0,0,False,False
djJ6GAplhFU,2017-12-22,544,6.300785794663244,16031,16,236,2,16031.0,16.0,236.0,2,9.68234200388459,2.833213344056216,5.4680601411351315,1.0986122886681098,0.0009980662466471213,0.014721477138045037,55,9,True,False,Film & Animation,MedioAlto,0,1,0,False,False
PluaPvhkIMU,2017-12-22,4150,8.33110454805304,190163,77,318,3,190163.0,77.0,318.0,3,12.155642136730808,4.356708826689592,5.765191102784844,1.3862943611198906,0.0004049157827758292,0.0016722495963988789,71,27,False,False,Film & Animation,MedioAlto,0,1,0,False,False
0-7wMD5ISIs,2017-12-22,198679,12.199450769221286,2233231,4642,14426,4,2233231.0,4642.0,14426.0,4,14.618960421529364,8.443115988019922,9.576856729945773,1.6094379124341003,0.002078602706123997,0.006459698974266433,44,7,False,False,People & Blogs,MedioAlto,0,1,0,False,False
Yb2YuC7UbwI,2017-12-22,14096,9.553717287770926,678087,1118,3352,3,678087.0,1118.0,3352.0,3,13.427032352010409,7.020190708311925,8.117610746466228,1.3862943611198906,0.0016487559855888699,0.004943318482731567,34,45,False,False,Education,MedioAlto,0,1,0,False,False
LS5ZSkHUqBQ,2017-12-22,5506,8.613775289262481,1261860,1060,822,3,1261860.0,1060.0,822.0,3,14.048098173386405,6.966967138613983,6.71295620067707,1.3862943611198906,0.0008400297972833753,0.0006514193333650326,38,25,False,False,Entertainment,MedioAlto,0,1,0,False,False
2X9eJF1nLiY,2017-12-22,15903,9.674325928896355,354976,457,1946,3,354976.0,457.0,1946.0,3,12.779808277626278,6.126869184114185,7.5740450053721995,1.3862943611198906,0.0012874109798972325,0.005482060759037231,16,15,False,False,Science & Technology,MedioAlto,0,1,0,False,False
Uv2LvQ0FEvo,2017-12-22,11179,9.32188174670909,180444,726,2275,3,180444.0,726.0,2275.0,3,12.103181301180536,6.588926477533519,7.730174795246222,1.3862943611198906,0.004023408924652524,0.012607789674358804,14,7,False,False,Entertainment,MedioAlto,0,1,0,False,False
d1hs-JI_yBE,2017-12-22,13832,9.534812320874815,660364,224,1893,3,660364.0,224.0,1893.0,3,13.400547991440737,5.41610040220442,7.546446273746024,1.3862943611198906,0.0003392068616702304,0.002866600844382795,57,24,True,False,Sports,MedioBajo,1,0,0,False,False
Wo5XO8Y8lzE,2017-12-22,5554,8.62245370207373,204794,81,501,3,204794.0,81.0,501.0,3,12.229764757786961,4.406719247264253,6.218600119691729,1.3862943611198906,0.00039551939998242136,0.0024463607332246063,79,11,False,False,Film & Animation,MedioAlto,0,1,0,False,False
-TQpVg4vcrk,2017-12-22,14184,9.559940347242952,296722,126,1045,3,296722.0,126.0,1045.0,3,12.600554322654286,4.844187086458591,6.952728644624869,1.3862943611198906,0.00042463989862564957,0.0035218150322524114,59,19,False,False,Comedy,Alto,0,0,1,False,False
sXv9pTXD2T8,2017-12-22,2885,7.9676267393338165,68578,130,329,3,68578.0,130.0,329.0,3,11.135741644399955,4.875197323201151,5.799092654460526,1.3862943611198906,0.0018956516667152732,0.004797456910379422,11,19,False,False,Howto & Style,MedioAlto,0,1,0,False,False
R9OHn5ZF4Uo,2017-12-22,171457,12.052093617636546,1570967,1204,10048,4,1570967.0,1204.0,10048.0,4,14.267202547838705,7.094234845924755,9.21522840604896,1.6094379124341003,0.0007664069327999888,0.006396060515593262,18,3,False,False,Education,MedioAlto,0,1,0,False,False
8jp3SxojXpU,2017-12-22,1421,7.259819610363186,351849,581,0,4,351849.0,581.0,0.0,4,12.770960227394696,6.366470447731438,0.0,1.6094379124341003,0.0016512765419256555,0.0,75,4,False,False,News & Politics,Bajo,0,0,0,True,False
JJgiKhhpGvQ,2017-12-22,3115,8.044305406990638,385366,3409,2549,4,385366.0,3409.0,2549.0,4,12.861951405972007,8.134467570277563,7.843848638152472,1.6094379124341003,0.008846135881214223,0.006614491159053991,74,11,False,False,Travel & Events,MedioBajo,1,0,0,False,False
fRcmFr9cE5M,2017-12-22,12389,9.424644974623188,199687,181,908,3,199687.0,181.0,908.0,3,12.204511427463219,5.204006687076795,6.812345094177479,1.3862943611198906,0.0009064185450229609,0.004547116236910766,33,17,False,False,Entertainment,MedioAlto,0,1,0,False,False
wHedpg7buow,2017-12-22,4312,8.369388996647842,89881,277,589,3,89881.0,277.0,589.0,3,11.406252977943106,5.627621113690637,6.380122536899765,1.3862943611198906,0.0030818526718661343,0.00655310911093557,43,42,False,False,Education,MedioAlto,0,1,0,False,False
Bn02bclCu5A,2017-12-22,2317,7.748460023899697,116133,249,1203,3,116133.0,249.0,1203.0,3,11.662499975804026,5.521460917862246,7.093404625868766,1.3862943611198906,0.00214409341014182,0.010358812740564697,60,13,False,False,Entertainment,MedioAlto,0,1,0,False,False
VH-DA0YgHHU,2017-12-22,12616,9.442800389927742,313118,225,448,4,313118.0,225.0,448.0,4,12.654338588961032,5.420534999272286,6.1070228877422545,1.6094379124341003,0.0007185789382916345,0.0014307705082428988,87,4,False,False,Music,Alto,0,0,1,False,False
voozHXadYYE,2017-12-22,13407,9.503606822721864,260925,592,1996,3,260925.0,592.0,1996.0,3,12.47199212119983,6.385194398997726,7.599401333415815,1.3862943611198906,0.002268851202452812,0.007649707770432117,24,34,False,False,Education,MedioAlto,0,1,0,False,False
x7sagGvoRI0,2017-12-22,515,6.246106765481563,7973,11,68,2,7973.0,11.0,68.0,2,8.983941527941301,2.4849066497880004,4.23410650459726,1.0986122886681098,0.0013796563401479995,0.008528784648187633,53,16,True,False,Science & Technology,MedioAlto,0,1,0,False,False
5vQcI9phkyk,2017-12-22,5754,8.657824321155983,196285,99,493,2,196285.0,99.0,493.0,2,12.187328058312135,4.605170185988092,6.202535517187923,1.0986122886681098,0.0005043686476297221,0.002511653972539929,37,12,True,False,People & Blogs,MedioAlto,0,1,0,False,False
JRAOdRq-1lw,2017-12-22,54852,10.912412158829376,1142153,1133,4104,4,1142153.0,1133.0,4104.0,4,13.948426511244849,7.033506484287697,8.31996102188653,1.6094379124341003,0.0009919861874897672,0.003593213868894973,67,11,False,False,Comedy,Alto,0,0,1,False,False
6VrqR_GfvzE,2017-12-22,7323,8.898911905794401,110713,268,904,2,110713.0,268.0,904.0,2,11.61470557863168,5.594711379601839,6.807934943699926,1.0986122886681098,0.0024206732723347753,0.00816525611265163,23,10,False,False,Music,Alto,0,0,1,False,False
0umuSm2WA9g,2017-12-22,39,3.6888794541139363,9561,24,91,2,9561.0,24.0,91.0,2,9.165552189186048,3.2188758248682006,4.5217885770490405,1.0986122886681098,0.0025101976780671476,0.009517832862671268,84,4,False,False,News & Politics,Bajo,0,0,0,False,False
mwiKZ4qmRnQ,2017-12-22,11796,9.375600540841843,245063,405,1038,3,245063.0,405.0,1038.0,3,12.409274679903483,6.0063531596017325,6.946013991099227,1.3862943611198906,0.0016526362608798553,0.004235645527884666,42,12,False,False,Howto & Style,MedioAlto,0,1,0,False,False
D2UE_Gw7XpI,2017-12-22,20473,9.926911067479717,317751,779,1592,4,317751.0,779.0,1592.0,4,12.669026483288382,6.659293919683638,7.373374309910049,1.6094379124341003,0.0024516051877098736,0.00501021239901684,54,28,False,False,Comedy,Alto,0,0,1,False,False
ZWllUdFLzXU,2017-12-22,1080,6.985641817639208,91083,102,379,3,91083.0,102.0,379.0,3,11.419537436648556,4.634728988229636,5.940171252720432,1.3862943611198906,0.001119857712196568,0.004161039930612738,61,3,False,False,Sports,MedioBajo,1,0,0,False,False
ILwBaXplwZU,2017-12-22,9054,9.111072370317514,197888,244,1873,2,197888.0,244.0,1873.0,2,12.195461546417736,5.501258210544727,7.535830462798367,1.0986122886681098,0.0012330206985769728,0.009464949870633893,42,0,False,False,Education,MedioAlto,0,1,0,False,False
IywiodrtyfM,2017-12-22,23784,10.076810408866383,209189,165,1605,3,209189.0,165.0,1605.0,3,12.250998208883166,5.111987788356544,7.381501894506707,1.3862943611198906,0.0007887604032716825,0.007672487559097276,26,16,False,False,Comedy,Alto,0,0,1,False,False
zFuOksI6AVg,2017-12-22,12249,9.413281215972873,302134,259,1516,4,302134.0,259.0,1516.0,4,12.61862921634094,5.560681631015528,7.324489979348532,1.6094379124341003,0.0008572355312543441,0.005017641179079481,33,25,False,False,Entertainment,MedioAlto,0,1,0,False,False
o495cZqcvAQ,2017-12-22,383,5.950642552587727,116199,85,0,4,116199.0,85.0,0.0,4,11.663068123399947,4.454347296253507,0.0,1.6094379124341003,0.0007315037134570866,0.0,49,11,False,False,News & Politics,Bajo,0,0,0,True,False
K5x_3QzLY0U,2017-12-22,8318,9.026297334283887,288982,296,1177,4,288982.0,296.0,1177.0,4,12.574123141834987,5.6937321388027,7.071573364211532,1.6094379124341003,0.001024285249600321,0.004072918036417493,43,26,False,False,Education,MedioAlto,0,1,0,False,False
KcFQfFB5LDA,2017-12-22,4873,8.491670234185152,40618,56,175,3,40618.0,56.0,175.0,3,10.611991216416763,4.04305126783455,5.170483995038151,1.3862943611198906,0.0013786990989216603,0.004308434684130189,13,4,False,False,Film & Animation,MedioAlto,0,1,0,False,False
4Cc-U8uhXYk,2017-12-22,12410,9.426338455129521,308075,284,2091,4,308075.0,284.0,2091.0,4,12.63810178476389,5.652489180268651,7.645875825184813,1.6094379124341003,0.0009218534447780573,0.006787308285320133,70,23,True,False,Comedy,Alto,0,0,1,False,False
6k1TQ59Yj5s,2017-12-22,1417,7.257002707092073,123990,101,360,3,123990.0,101.0,360.0,3,11.72796426130791,4.624972813284271,5.8888779583328805,1.3862943611198906,0.000814581821114606,0.0029034599564481006,45,62,False,False,Sports,MedioBajo,1,0,0,False,False
FfSXmbAGl8A,2017-12-22,2312,7.746300662231439,58943,68,126,3,58943.0,68.0,126.0,3,10.984343119614978,4.23410650459726,4.844187086458591,1.3862943611198906,0.0011536569227898138,0.0021376584157575965,22,5,False,False,Music,Alto,0,0,1,False,False
mN-rI2I0HaQ,2017-12-22,7893,8.973858256222792,120370,123,438,3,120370.0,123.0,438.0,3,11.698333919057141,4.820281565605037,6.0844994130751715,1.3862943611198906,0.00102184929799784,0.0036387804270166984,51,49,False,False,Howto & Style,MedioAlto,0,1,0,False,False
VAk6bUhETHM,2017-12-22,1856,7.526717561352706,39374,88,190,4,39374.0,88.0,190.0,4,10.580886376127934,4.48863636973214,5.25227342804663,1.6094379124341003,0.0022349773962513334,0.004825519378269924,20,6,False,False,Music,Alto,0,0,1,False,False
msfPaXGuSbo,2017-12-22,2933,7.984121958702927,243765,275,1542,4,243765.0,275.0,1542.0,4,12.403964027731456,5.62040086571715,7.341483852363161,1.6094379124341003,0.0011281357044694686,0.006325764568334257,59,6,False,False,Film & Animation,MedioAlto,0,1,0,False,False
13hdKXfku4M,2017-12-22,806,6.693323668269949,26260,38,101,4,26260.0,38.0,101.0,4,10.175840227862885,3.6635616461296463,4.624972813284271,1.6094379124341003,0.001447067783701447,0.0038461538461538464,70,24,True,False,Entertainment,MedioAlto,0,1,0,False,False
B2YCf8dTkIM,2017-12-22,7690,8.947806093057054,183925,144,857,4,183925.0,144.0,857.0,4,12.122288781784462,4.976733742420574,6.754604099487962,1.6094379124341003,0.0007829278238412397,0.004659507951610711,33,29,False,False,Entertainment,MedioAlto,0,1,0,False,False
fA9Ypn3jQw0,2017-12-22,1463,7.288927694521257,46051,41,127,4,46051.0,41.0,127.0,4,10.737526471793554,3.7376696182833684,4.852030263919617,1.6094379124341003,0.0008903172569542464,0.0027578119910533975,58,10,False,False,Music,Alto,0,0,1,False,False
LTNOYZ44ywM,2017-12-22,425,6.054439346269371,142262,199,321,4,142262.0,199.0,321.0,4,11.865432736213615,5.298317366548036,5.7745515455444085,1.6094379124341003,0.0013988275154292783,0.0022564001630793885,52,32,False,False,News & Politics,Bajo,0,0,0,False,False
RGSgCyQydgc,2017-12-22,52277,10.864330911459342,536549,544,4424,4,536549.0,544.0,4424.0,4,13.192915033355273,6.300785794663244,8.39502555744203,1.6094379124341003,0.0010138868956982494,0.008245286078251939,37,24,False,False,Entertainment,MedioAlto,0,1,0,False,False
AZ4sakIfXUE,2017-12-22,36129,10.494878824141686,227053,586,2583,4,227053.0,586.0,2583.0,4,12.332943153635835,6.375024819828097,7.857093864902493,1.6094379124341003,0.0025808952094885334,0.01137619850871823,30,40,False,False,People & Blogs,MedioAlto,0,1,0,False,False
8uvIPHtKoQQ,2017-12-22,2501,7.824845691026856,89138,389,2047,4,89138.0,389.0,2047.0,4,11.397952228129341,5.966146739123692,7.6246189861593985,1.6094379124341003,0.004364019834414055,0.022964392290605578,73,27,False,False,Entertainment,MedioAlto,0,1,0,False,False
JcdLF6XQ0iw,2017-12-22,781331,13.568755434524833,9862218,14792,152276,6,9862218.0,14792.0,100729.47999999944,6,16.104221751968645,9.601909374892236,11.520203714139306,1.9459101490553132,0.0014998654460893076,0.010213674043708975,99,45,False,False,Entertainment,MedioAlto,0,1,0,False,False
1j_k5WCFShQ,2017-12-22,171885,12.05458674535506,3294535,1584,7048,5,3294535.0,1584.0,7048.0,5,15.00777589657939,7.368339686311381,8.860641041773876,1.791759469228055,0.00048079622769222366,0.0021393003868527727,58,27,False,False,People & Blogs,MedioAlto,0,1,0,False,False
FnAx2bLICOo,2017-12-22,12419,9.42706335548747,1107609,1512,1459,5,1107609.0,1512.0,1459.0,5,13.917715098768342,7.321849713788356,7.286191714702382,1.791759469228055,0.0013651026670964213,0.0013172518460937027,21,11,False,False,Sports,MedioBajo,1,0,0,False,False
MmiFNe00SP0,2017-12-22,6,1.9459101490553132,1495,1,3,3,4205.4400000000005,1.0,3.0,3,8.344371963249536,0.6931471805599453,1.3862943611198906,1.3862943611198906,0.00023778724699436918,0.0007133617409831075,77,12,True,False,News & Politics,Bajo,0,0,0,False,False
z0UNp33SUTE,2017-12-22,3061,8.026823576217629,220129,233,342,4,220129.0,233.0,342.0,4,12.301973559907378,5.455321115357702,5.8377304471659395,1.6094379124341003,0.0010584702606199093,0.0015536344597940298,23,15,False,False,Science & Technology,MedioAlto,0,1,0,False,False
e9yCAIwqhNc,2017-12-22,191,5.2574953720277815,24777,5,15,3,24777.0,5.0,15.0,3,10.117711441675684,1.791759469228055,2.772588722239781,1.3862943611198906,0.00020180005650401582,0.0006054001695120475,77,3,False,False,Entertainment,MedioAlto,0,1,0,False,False
3YVzBkKAbAs,2017-12-22,23008,10.043640722719532,271474,295,3614,5,271474.0,295.0,3614.0,5,12.511625333085101,5.69035945432406,8.192847134592865,1.791759469228055,0.0010866602326557975,0.013312508748535772,32,11,False,False,People & Blogs,MedioAlto,0,1,0,False,False
U7x9pTb9Lwg,2017-12-22,608,6.411818267709897,83225,20,42,4,83225.0,20.0,42.0,4,11.329315077991344,3.044522437723423,3.7612001156935624,1.6094379124341003,0.00024031240612796637,0.0005046560528687294,65,31,False,False,Entertainment,MedioAlto,0,1,0,False,False
csqXekWeBYo,2017-12-22,0,0.0,35410,0,64,4,35410.0,1.0,64.0,4,10.474777785317189,0.6931471805599453,4.174387269895637,1.6094379124341003,2.824060999717594e-05,0.0018073990398192602,69,4,False,False,People & Blogs,MedioAlto,0,1,0,False,True
B3JFSL8AA70,2017-12-22,32901,10.401288725179366,956466,3052,4682,5,956466.0,3052.0,4682.0,5,13.77100156648317,8.023879992734878,8.451694209183541,1.791759469228055,0.003190913215942856,0.004895103432845496,37,32,False,False,People & Blogs,MedioAlto,0,1,0,False,False
KOJnOCdBr4s,2017-12-22,16928,9.73678340663725,324953,156,761,4,324953.0,156.0,761.0,4,12.691438912832822,5.056245805348308,6.635946555686647,1.6094379124341003,0.00048006942542459986,0.0023418771330007723,19,24,False,False,Education,MedioAlto,0,1,0,False,False
2--Pg-y3xNk,2017-12-22,801,6.687108607866515,113171,570,369,4,113171.0,570.0,369.0,4,11.636664064331885,6.3473892096560105,5.91350300563827,1.6094379124341003,0.00503662599075735,0.0032605526150692316,58,31,False,False,Entertainment,MedioAlto,0,1,0,False,False
bcZzK3m-LLo,2017-12-22,2929,7.982757702011113,52839,50,156,4,52839.0,50.0,156.0,4,10.875023758636262,3.9318256327243257,5.056245805348308,1.6094379124341003,0.0009462707469861277,0.0029523647305967184,79,27,False,False,Entertainment,MedioAlto,0,1,0,False,False
5iVxBDPlbc4,2017-12-22,5601,8.630878955820053,126622,72,535,4,126622.0,72.0,535.0,4,11.748969446756949,4.290459441148391,6.284134161070802,1.6094379124341003,0.0005686215665524158,0.004225174140354756,74,14,False,False,Entertainment,MedioAlto,0,1,0,False,False
D0N3qaqXymY,2017-12-22,1030,6.93828448401696,208872,826,1802,4,208872.0,826.0,1802.0,4,12.249481690747125,6.717804695023691,7.497207223203318,1.6094379124341003,0.003954575050748784,0.008627293270519745,43,8,False,False,Sports,MedioBajo,1,0,0,False,False
C5jcZGcMdaI,2017-12-22,51,3.9512437185814275,14046,6,9,3,14046.0,6.0,9.0,3,9.55016412883091,1.9459101490553132,2.302585092994046,1.3862943611198906,0.00042716787697565144,0.0006407518154634772,29,0,False,False,Film & Animation,MedioAlto,0,1,0,False,False
jw7q_kcQXO8,2017-12-22,4,1.6094379124341003,2492,0,0,4,4205.4400000000005,1.0,0.0,4,8.344371963249536,0.6931471805599453,0.0,1.6094379124341003,0.00023778724699436918,0.0,35,4,True,False,Music,Alto,0,0,1,False,False
SO0HTI8QuQU,2017-12-22,8179,9.009447429596793,278333,247,258,5,278333.0,247.0,258.0,5,12.536577110371596,5.5134287461649825,5.556828061699537,1.791759469228055,0.000887426212486482,0.0009269472179008598,51,16,False,False,Comedy,Alto,0,0,1,False,False
1Znl8OUBa_o,2017-12-22,276406,12.529629696170014,4498768,5050,39345,6,4498768.0,5050.0,39345.0,6,15.319314361761847,8.527341522468053,10.580149596836211,1.9459101490553132,0.0011225295458667794,0.008745727719233355,39,9,False,False,Entertainment,MedioAlto,0,1,0,False,False
0IC3II1i5yM,2017-12-22,1674,7.423568444259167,112552,484,639,5,112552.0,484.0,639.0,5,11.631179500799725,6.184148890937483,6.461468176353717,1.791759469228055,0.004300234558248631,0.005677375790745611,60,10,False,False,News & Politics,Bajo,0,0,0,False,False
GjDK_6NtYGQ,2017-12-22,41260,10.627673022880257,5600788,5263,3258,6,5600788.0,5263.0,3258.0,6,15.538418038638055,8.568646473005153,8.089175678837561,1.9459101490553132,0.0009396892008767338,0.000581703860242523,43,43,False,False,Howto & Style,MedioAlto,0,1,0,False,False
gy_aLyB41wQ,2017-12-22,28440,10.25558704504304,943803,2948,4470,6,943803.0,2948.0,4470.0,6,13.757673796451499,7.989221408815276,8.405367376233981,1.9459101490553132,0.0031235331949569984,0.004736157863452437,44,16,False,False,Science & Technology,MedioAlto,0,1,0,False,False
74LFfWHc0oo,2017-12-22,6835,8.829958044235482,125763,752,2246,5,125763.0,752.0,2246.0,5,11.74216241377299,6.6240652277998935,7.717351272185329,1.791759469228055,0.005979501125132193,0.017858988732775142,51,26,False,False,Entertainment,MedioAlto,0,1,0,False,False
AEAHRq62p3Q,2017-12-22,220,5.3981627015177525,72346,165,578,4,72346.0,165.0,578.0,4,11.189229266099721,5.111987788356544,6.361302477572996,1.6094379124341003,0.0022807066043734276,0.007989384347441461,75,2,False,False,Sports,MedioBajo,1,0,0,False,False
